player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
MoulEr00,Eric Moulds,WR,1996,23,16,WR,50,,77,,All 1996 Games
MoulEr00,Eric Moulds,WR,1997,24,16,WR,37,,82,,All 1997 Games
MoulEr00,Eric Moulds,WR,1998,25,16,WR,191,66,4,20,All 1998 Games
MoulEr00,Eric Moulds,WR,1999,26,14,WR,140,16,23,56,All 1999 Games
MoulEr00,Eric Moulds,WR,2000,27,16,WR,165,54,13,36,All 2000 Games
MoulEr00,Eric Moulds,WR,2001,28,16,WR,121,,32,,All 2001 Games
MoulEr00,Eric Moulds,WR,2002,29,16,WR,190,71,4,15,All 2002 Games
MoulEr00,Eric Moulds,WR,2003,30,13,WR,84,,45,,All 2003 Games
MoulEr00,Eric Moulds,WR,2004,31,16,WR,134,7,26,70,All 2004 Games
MoulEr00,Eric Moulds,WR,2005,32,15,WR,106,,35,,All 2005 Games
MoulEr00,Eric Moulds,WR,2006,33,16,WR,62,,68,,All 2006 Games
MoulEr00,Eric Moulds,WR,2007,34,16,WR,34,,94,,All 2007 Games
