player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
MoulEr00,Eric Moulds,WR,1996,23,BUF,NFL,WR,16,5,0,0,0,0,,52,1205,1,97,23.2,1528,
MoulEr00,Eric Moulds,WR,1997,24,BUF,NFL,WR,16,8,2,20,0,10,10.0,43,921,0,53,21.4,1294,
MoulEr00,Eric Moulds,WR,,,,,,,,,,,,,,,,,,,
MoulEr00,Eric Moulds,WR,2004,31,BUF,NFL,WR,16,16,0,0,0,0,,1,2,0,2,2.0,1064,
