player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,safety_md,awards
FlutDo00,Doug Flutie,QB,1986,24,CHI,NFL,QB,1,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,
FlutDo00,Doug Flutie,QB,,,,,,,,,,,,,,,,,,,,,
FlutDo00,Doug Flutie,QB,1998,36,BUF,NFL,QB,1,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,
