player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
BatcCh00,Charlie Batch,QB,1998,24,DET,NFL,QB,12,12,41,229,1,13,48.8,17,5.6,19.1,3.4,0,0,0,0,0,0.0,0.0,41,5.6,229,1,2,
BatcCh00,Charlie Batch,QB,1999,25,DET,NFL,QB,11,10,28,87,2,11,50.0,12,3.1,7.9,2.5,0,0,0,0,0,0.0,0.0,28,3.1,87,2,4,
BatcCh00,Charlie Batch,QB,2000,26,DET,NFL,QB,15,15,44,199,2,12,40.9,19,4.5,13.3,2.9,0,0,0,0,0,0.0,0.0,44,4.5,199,2,6,
BatcCh00,Charlie Batch,QB,2001,27,DET,NFL,QB,10,9,12,45,0,5,50.0,12,3.8,4.5,1.2,0,0,0,0,0,0.0,0.0,12,3.8,45,0,6,
BatcCh00,Charlie Batch,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BatcCh00,Charlie Batch,QB,2003,29,PIT,NFL,QB,4,0,1,11,0,1,100.0,11,11.0,2.8,0.3,0,0,0,0,0,0.0,0.0,1,11.0,11,0,1,
BatcCh00,Charlie Batch,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BatcCh00,Charlie Batch,QB,2005,31,PIT,NFL,QB,4,2,11,30,1,3,27.3,15,2.7,7.5,2.8,0,0,0,0,0,0.0,0.0,11,2.7,30,1,1,
BatcCh00,Charlie Batch,QB,2006,32,PIT,NFL,QB,8,1,13,15,0,1,7.7,12,1.2,1.9,1.6,0,0,0,0,0,0.0,0.0,13,1.2,15,0,1,
BatcCh00,Charlie Batch,QB,2007,33,PIT,NFL,QB,7,1,12,-7,0,0,0.0,,-0.6,-1.0,1.7,0,0,0,0,0,0.0,0.0,12,-0.6,-7,0,0,
BatcCh00,Charlie Batch,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BatcCh00,Charlie Batch,QB,2010,36,PIT,NFL,QB,3,2,7,30,0,2,28.6,24,4.3,10.0,2.3,0,0,0,0,0,0.0,0.0,7,4.3,30,0,2,
BatcCh00,Charlie Batch,QB,2011,37,PIT,NFL,QB,4,1,3,-2,0,0,0.0,,-0.7,-0.5,0.8,0,0,0,0,0,0.0,0.0,3,-0.7,-2,0,0,
