player_id,player_name,position,year,team,level,pos,voters
McCaCh01,Christian McCaffrey,RB,2018,2nd Tm,,FLEX,Associated Press
McCaCh01,Christian McCaffrey,RB,2018,2nd Tm,,RB,Pro Football Focus
McCaCh01,Christian McCaffrey,RB,2019,1st Tm,All-Conf.,RB,Pro Football Writers
McCaCh01,Christian McCaffrey,RB,2019,1st Tm,,FLEX,Associated Press
McCaCh01,Christian McCaffrey,RB,2019,1st Tm,,RB,Associated Press
McCaCh01,Christian McCaffrey,RB,2019,1st Tm,,RB,Pro Football Writers
McCaCh01,Christian McCaffrey,RB,2019,2nd Tm,,RB,Pro Football Focus
McCaCh01,Christian McCaffrey,RB,2019,1st Tm,,RB,Sporting News
McCaCh01,Christian McCaffrey,RB,2022,1st Tm,All-Conf.,RB,Pro Football Writers
McCaCh01,Christian McCaffrey,RB,2023,1st Tm,All-Conf.,RB,Pro Football Writers
McCaCh01,Christian McCaffrey,RB,2023,1st Tm,,RB,Associated Press
McCaCh01,Christian McCaffrey,RB,2023,1st Tm,,RB,Pro Football Writers
McCaCh01,Christian McCaffrey,RB,2023,1st Tm,,RB,NFL Players Assoc.
McCaCh01,Christian McCaffrey,RB,2023,1st Tm,,RB,Pro Football Focus
McCaCh01,Christian McCaffrey,RB,2023,1st Tm,,RB,Sporting News
