player_id,player_name,position,year,team,level,pos,voters
DorsTo00,Tony Dorsett,RB,1977,2nd Tm,All-Conf.,,UPI
DorsTo00,Tony Dorsett,RB,1978,1st Tm,All-Conf.,,UPI
DorsTo00,Tony Dorsett,RB,1981,1st Tm,All-Conf.,,Pro Football Weekly
DorsTo00,Tony Dorsett,RB,1981,1st Tm,All-Conf.,,UPI
DorsTo00,Tony Dorsett,RB,1981,1st Tm,,RB,Associated Press
DorsTo00,Tony Dorsett,RB,1981,1st Tm,,,Pro Football Writers
DorsTo00,Tony Dorsett,RB,1981,1st Tm,,,Newspaper Ent. Assoc.
DorsTo00,Tony Dorsett,RB,1981,1st Tm,,,Pro Football Weekly
DorsTo00,Tony Dorsett,RB,1981,1st Tm,,,Sporting News
DorsTo00,Tony Dorsett,RB,1982,1st Tm,All-Conf.,,UPI
DorsTo00,Tony Dorsett,RB,1982,2nd Tm,,RB,Associated Press
DorsTo00,Tony Dorsett,RB,1982,2nd Tm,,,Newspaper Ent. Assoc.
DorsTo00,Tony Dorsett,RB,1983,2nd Tm,All-Conf.,,UPI
DorsTo00,Tony Dorsett,RB,1983,2nd Tm,,RB,Associated Press
