player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
RobiJa00,James Robinson,RB,2020,22,JAX,NFL,RB,14,14,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
RobiJa00,James Robinson,RB,2021,23,JAX,NFL,RB,14,13,0,0,0,0,0,0,4,0,0,0,0.0,1,0,1,0,0,0,
RobiJa00,James Robinson,RB,2022,24,2TM,NFL,RB,11,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
RobiJa00,James Robinson,RB,2022,24,JAX,NFL,RB,7,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
