player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
CotcJe00,Jerricho Cotchery,WR,2004,22,12,WR,12,,137,,All 2004 Games
CotcJe00,Jerricho Cotchery,WR,2005,23,16,WR,26,,104,,All 2005 Games
CotcJe00,Jerricho Cotchery,WR,2006,24,16,WR,135,18,23,55,All 2006 Games
CotcJe00,Jerricho Cotchery,WR,2007,25,15,WR,127,9,25,65,All 2007 Games
CotcJe00,Jerricho Cotchery,WR,2008,26,16,WR,117,,30,,All 2008 Games
CotcJe00,Jerricho Cotchery,WR,2009,27,14,WR,107,,33,,All 2009 Games
CotcJe00,Jerricho Cotchery,WR,2010,28,14,WR,55,,80,,All 2010 Games
CotcJe00,Jerricho Cotchery,WR,2011,29,13,WR,36,,104,,All 2011 Games
CotcJe00,Jerricho Cotchery,WR,2012,30,14,WR,21,,130,,All 2012 Games
CotcJe00,Jerricho Cotchery,WR,2013,31,16,WR,120,,31,,All 2013 Games
CotcJe00,Jerricho Cotchery,WR,2014,32,15,WR,66,,69,,All 2014 Games
CotcJe00,Jerricho Cotchery,WR,2015,33,14,WR,68,,67,,All 2015 Games
