player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
AndeDe00,Derek Anderson,QB,2006,23,CLE,NFL,QB,5,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
AndeDe00,Derek Anderson,QB,2007,24,CLE,NFL,QB,16,15,0,0,0,0,0,0,5,1,-3,0,0.0,0,0,0,0,0,0,"PB,AP CPoY-7"
AndeDe00,Derek Anderson,QB,2008,25,CLE,NFL,QB,10,9,0,0,0,0,0,0,9,2,-13,0,0.0,0,0,0,0,0,0,
AndeDe00,Derek Anderson,QB,2009,26,CLE,NFL,QB,8,7,0,0,0,0,0,0,5,2,-4,0,0.0,0,0,0,,,0,
AndeDe00,Derek Anderson,QB,2010,27,ARI,NFL,QB,12,9,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,0,
AndeDe00,Derek Anderson,QB,,,,,,,,,,,,,,,,,,,,,,,,,
AndeDe00,Derek Anderson,QB,2014,31,CAR,NFL,QB,6,2,0,0,0,0,0,0,2,2,-10,0,0.0,0,0,0,0,0,0,
AndeDe00,Derek Anderson,QB,2015,32,CAR,NFL,QB,3,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,,,0,
AndeDe00,Derek Anderson,QB,2016,33,CAR,NFL,QB,5,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
AndeDe00,Derek Anderson,QB,,,,,,,,,,,,,,,,,,,,,,,,,
AndeDe00,Derek Anderson,QB,2018,35,BUF,NFL,QB,2,2,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
