player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
JeffHa00,Haywood Jeffires,WR,1987,23,HOU,NFL,WR,9,1,26,7,89,12.7,0,4,23.1,23,0.8,9.9,26.9,3.4,0,0,0,0,0.0,0.0,7,12.7,89,0,0,1,
JeffHa00,Haywood Jeffires,WR,1988,24,HOU,NFL,WR,2,0,6,2,49,24.5,1,2,33.3,42,1.0,24.5,33.3,8.2,0,0,0,0,0.0,0.0,2,24.5,49,1,0,1,
JeffHa00,Haywood Jeffires,WR,1989,25,HOU,NFL,WR,16,4,79,47,619,13.2,2,27,49.4,45,2.9,38.7,59.5,7.8,0,0,0,0,0.0,0.0,47,13.2,619,2,0,6,
JeffHa00,Haywood Jeffires,WR,1990,26,HOU,NFL,WR,16,16,119,74,1048,14.2,8,51,54.6,87,4.6,65.5,62.2,8.8,0,0,0,0,0.0,0.0,74,14.2,1048,8,0,10,
JeffHa00,Haywood Jeffires,WR,1991,27,HOU,NFL,WR,16,16,162,100,1181,11.8,7,56,53.7,44,6.3,73.8,61.7,7.3,0,0,0,0,0.0,0.0,100,11.8,1181,7,3,11,"PB,AP-1"
JeffHa00,Haywood Jeffires,WR,1992,28,HOU,NFL,WR,16,16,139,90,913,10.1,9,52,53.2,47,5.6,57.1,64.7,6.6,0,0,0,0,0.0,0.0,90,10.1,913,9,1,9,PB
JeffHa00,Haywood Jeffires,WR,1993,29,HOU,NFL,WR,16,16,121,66,753,11.4,6,39,51.2,66,4.1,47.1,54.5,6.2,0,0,0,0,0.0,0.0,66,11.4,753,6,5,7,PB
JeffHa00,Haywood Jeffires,WR,1994,30,HOU,NFL,WR,16,16,123,68,783,11.5,6,40,51.2,50,4.3,48.9,55.3,6.4,0,0,0,0,0.0,0.0,68,11.5,783,6,0,5,
JeffHa00,Haywood Jeffires,WR,1995,31,HOU,NFL,WR,16,16,96,61,684,11.2,8,37,56.3,35,3.8,42.8,63.5,7.1,0,0,0,0,0.0,0.0,61,11.2,684,8,0,6,
JeffHa00,Haywood Jeffires,WR,1996,32,NOR,NFL,WR,9,1,31,20,215,10.8,3,12,54.8,27,2.2,23.9,64.5,6.9,0,0,0,0,0.0,0.0,20,10.8,215,3,1,2,
