player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
JeffHa00,Haywood Jeffires,WR,1987,23,9,WR,9,,158,,All 1987 Games
JeffHa00,Haywood Jeffires,WR,1988,24,2,WR,11,,110,,All 1988 Games
JeffHa00,Haywood Jeffires,WR,1989,25,16,WR,74,,50,,All 1989 Games
JeffHa00,Haywood Jeffires,WR,1990,26,16,WR,153,45,5,20,All 1990 Games
JeffHa00,Haywood Jeffires,WR,1991,27,16,WR,157,55,8,21,All 1991 Games
JeffHa00,Haywood Jeffires,WR,1992,28,16,WR,144,54,6,21,All 1992 Games
JeffHa00,Haywood Jeffires,WR,1993,29,16,WR,106,2,28,72,All 1993 Games
JeffHa00,Haywood Jeffires,WR,1994,30,16,WR,120,10,24,64,All 1994 Games
JeffHa00,Haywood Jeffires,WR,1995,31,16,WR,116,,31,,All 1995 Games
JeffHa00,Haywood Jeffires,WR,1996,32,9,WR,38,,87,,All 1996 Games
