player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
WattRi00,Ricky Watters,RB,1992,23,SFO,NFL,RB,14,13,0,0,0,0,,0,2,1,0,0,0.0,0,0,0,,0,"PB,AP OPoY-6"
WattRi00,Ricky Watters,RB,1993,24,SFO,NFL,RB,13,13,0,0,0,0,,0,5,1,0,0,0.0,0,0,0,,0,PB
WattRi00,Ricky Watters,RB,1994,25,SFO,NFL,RB,16,16,0,0,0,0,,0,8,2,0,0,0.0,0,0,0,,0,PB
WattRi00,Ricky Watters,RB,1995,26,PHI,NFL,RB,16,16,0,0,0,0,,0,6,0,0,0,0.0,0,0,0,,0,PB
WattRi00,Ricky Watters,RB,1996,27,PHI,NFL,RB,16,16,0,0,0,0,,0,5,0,0,0,0.0,0,0,0,,0,PB
WattRi00,Ricky Watters,RB,1997,28,PHI,NFL,RB,16,16,0,0,0,0,,0,3,1,0,0,0.0,0,0,0,,0,
WattRi00,Ricky Watters,RB,1998,29,SEA,NFL,RB,16,16,0,0,0,0,,0,4,1,0,0,0.0,0,0,0,,0,
WattRi00,Ricky Watters,RB,1999,30,SEA,NFL,RB,16,16,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,
WattRi00,Ricky Watters,RB,2000,31,SEA,NFL,RB,16,16,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0,0,AP CPoY-12
WattRi00,Ricky Watters,RB,2001,32,SEA,NFL,RB,5,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,
