player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
AndeNe00,Neal Anderson,RB,1986,22,14,RB,28,,101,,All 1986 Games
AndeNe00,Neal Anderson,RB,1987,23,11,RB,139,27,11,37,All 1987 Games
AndeNe00,Neal Anderson,RB,1988,24,16,RB,212,76,5,12,All 1988 Games
AndeNe00,Neal Anderson,RB,1989,25,16,RB,256,138,3,4,All 1989 Games
AndeNe00,Neal Anderson,RB,1990,26,15,RB,232,108,3,6,All 1990 Games
AndeNe00,Neal Anderson,RB,1991,27,13,RB,161,43,8,30,All 1991 Games
AndeNe00,Neal Anderson,RB,1992,28,16,RB,158,50,13,25,All 1992 Games
AndeNe00,Neal Anderson,RB,1993,29,15,RB,103,,30,,All 1993 Games
