player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
BurkRe00,Rex Burkhead,RB,2018,28,NWE,NFL,RB,8,4,57,186,11,93,1.6,93,1.6,2,28.5,20,14,131,4,10,0.7,121,8.6,2.2,0,,0,0.0,1,83.5,
BurkRe00,Rex Burkhead,RB,2019,29,NWE,NFL,RB,13,1,65,302,18,157,2.4,145,2.2,6,10.8,38,27,279,10,50,1.9,229,8.5,3.2,3,9.0,2,5.3,0,91.9,
BurkRe00,Rex Burkhead,RB,2020,30,NWE,NFL,RB,10,0,67,274,18,178,2.7,96,1.4,5,13.4,33,25,192,11,-9,-0.4,201,8.0,0.9,2,12.5,0,0.0,1,107.1,
BurkRe00,Rex Burkhead,RB,2021,31,HOU,NFL,RB,16,5,122,427,30,210,1.7,217,1.8,2,61.0,32,25,186,9,45,1.8,141,5.6,1.6,1,25.0,0,0.0,0,90.9,
BurkRe00,Rex Burkhead,RB,2022,32,HOU,NFL,RB,16,0,26,80,4,49,1.9,31,1.2,2,13.0,51,37,204,8,0,0.0,204,5.5,1.3,1,37.0,1,2.0,1,77.6,
