player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
DaniGa00,Gary Danielson,QB,1977,26,DET,NFL,QB,13,2,7,62,0,,,16,8.9,4.8,0.5,,0,0,,0,,,,0.0,0.0,,,7,8.9,62,0,0,
DaniGa00,Gary Danielson,QB,1978,27,DET,NFL,QB,16,11,22,93,0,6,31.8,25,4.2,5.8,1.4,0,0,0,,0,0,,,0.0,0.0,,,22,4.2,93,0,5,
DaniGa00,Gary Danielson,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DaniGa00,Gary Danielson,QB,1980,29,DET,NFL,QB,16,16,48,232,2,14,37.5,33,4.8,14.5,3.0,0,0,0,,0,0,,,0.0,0.0,,,48,4.8,232,2,11,
DaniGa00,Gary Danielson,QB,1981,30,DET,NFL,QB,6,4,9,23,2,3,44.4,11,2.6,3.8,1.5,0,0,0,,0,0,,,0.0,0.0,,,9,2.6,23,2,2,
DaniGa00,Gary Danielson,QB,1982,31,DET,NFL,QB,8,5,23,92,0,4,34.8,16,4.0,11.5,2.9,0,0,0,,0,0,,,0.0,0.0,,,23,4.0,92,0,6,
DaniGa00,Gary Danielson,QB,1983,32,DET,NFL,QB,10,0,6,8,0,2,33.3,8,1.3,0.8,0.6,0,0,0,,0,0,,,0.0,0.0,,,6,1.3,8,0,2,
DaniGa00,Gary Danielson,QB,1984,33,DET,NFL,QB,15,14,41,218,3,17,53.7,40,5.3,14.5,2.7,1,1,22,22.0,1,1,100.0,22,0.1,1.5,100.0,22.0,42,5.7,240,4,7,
DaniGa00,Gary Danielson,QB,1985,34,CLE,NFL,QB,8,6,25,126,0,8,48.0,28,5.0,15.8,3.1,0,0,0,,0,0,,,0.0,0.0,,,25,5.0,126,0,5,
DaniGa00,Gary Danielson,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DaniGa00,Gary Danielson,QB,1987,36,CLE,NFL,QB,6,1,1,0,0,0,0.0,,0.0,0.0,0.2,0,0,0,,0,0,,,0.0,0.0,,,1,0.0,0,0,2,
DaniGa00,Gary Danielson,QB,1988,37,CLE,NFL,QB,2,1,4,3,0,0,25.0,5,0.8,1.5,2.0,0,0,0,,0,0,,,0.0,0.0,,,4,0.8,3,0,1,
