player_id,player_name,position,year,team,level,pos,voters
NovaJa00,Jay Novacek,TE,1990,2nd Tm,All-Conf.,,UPI
NovaJa00,Jay Novacek,TE,1991,1st Tm,All-Conf.,,Pro Football Weekly
NovaJa00,Jay Novacek,TE,1991,1st Tm,All-Conf.,,UPI
NovaJa00,Jay Novacek,TE,1991,2nd Tm,,TE,Associated Press
NovaJa00,Jay Novacek,TE,1991,2nd Tm,,,Newspaper Ent. Assoc.
NovaJa00,Jay Novacek,TE,1992,1st Tm,All-Conf.,,Pro Football Writers
NovaJa00,Jay Novacek,TE,1992,1st Tm,All-Conf.,,UPI
NovaJa00,Jay Novacek,TE,1992,1st Tm,,TE,Associated Press
NovaJa00,Jay Novacek,TE,1992,1st Tm,,,Pro Football Writers
NovaJa00,Jay Novacek,TE,1994,2nd Tm,All-Conf.,,UPI
NovaJa00,Jay Novacek,TE,1995,1st Tm,All-Conf.,,UPI
