player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
BeckOd00,Odell Beckham Jr.,WR,2014,22,NYG,NFL,WR,12,11,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,1.3,0,0,0.00,0.00,0.00,0,0,"PB,AP ORoY-1"
BeckOd00,Odell Beckham Jr.,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeckOd00,Odell Beckham Jr.,WR,2016,24,NYG,NFL,WR,16,16,0,0,,0,0,,0,,0,,,,,,0.0,,0.1,1,6,100.00,-6.00,-6.00,0,0,"PB,AP-2"
BeckOd00,Odell Beckham Jr.,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeckOd00,Odell Beckham Jr.,WR,2018,26,NYG,NFL,WR,12,12,2,2,100.0,106,2,100.0,0,0.0,2,100.0,57,53.0,73.00,53.0,8.8,158.3,100.0,0,0,0.00,53.00,73.00,0,0,
BeckOd00,Odell Beckham Jr.,WR,2019,27,CLE,NFL,WR,16,15,1,2,50.0,20,0,0.0,0,0.0,1,50.0,20,10.0,10.00,20.0,1.3,85.4,81.0,0,0,0.00,10.00,10.00,0,0,
BeckOd00,Odell Beckham Jr.,WR,2020,28,CLE,NFL,WR,7,7,1,1,100.0,18,0,0.0,0,0.0,1,100.0,18,18.0,18.00,18.0,2.6,118.7,98.9,0,0,0.00,18.00,18.00,0,0,
