player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,awards
BeckOd00,Odell Beckham Jr.,WR,2018,26,NYG,NFL,WR,12,12,2,2,68,34.0,68,34.0,34.0,38,19.0,0,0,0,0,0.0,0,0.0,,,3.0,2,0,0,0,0.0,0,,,,,,,,,
BeckOd00,Odell Beckham Jr.,WR,2019,27,CLE,NFL,WR,16,15,1,2,65,32.5,15,15.0,7.5,5,5.0,0,0,0,0,0.0,0,0.0,2,100.0,2.3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
BeckOd00,Odell Beckham Jr.,WR,2020,28,CLE,NFL,WR,7,7,1,1,17,17.0,17,17.0,17.0,1,1.0,0,0,0,0,0.0,0,0.0,1,100.0,1.7,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
