player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
JoinCh00,Charlie Joiner,WR,1973,26,CIN,NFL,WR,1,1,,2,33,16.5,0,,,18,2.0,33.0,,,0,0,0,,0.0,0.0,2,16.5,33,0,0,
JoinCh00,Charlie Joiner,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoinCh00,Charlie Joiner,WR,1975,28,CIN,NFL,WR,1,1,,3,60,20.0,1,,,28,3.0,60.0,,,0,0,0,,0.0,0.0,3,20.0,60,1,0,
JoinCh00,Charlie Joiner,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoinCh00,Charlie Joiner,WR,1979,32,SDG,NFL,WR,1,1,8,4,81,20.3,0,4,50.0,30,4.0,81.0,50.0,10.1,0,0,0,0,0.0,0.0,4,20.3,81,0,0,
JoinCh00,Charlie Joiner,WR,1980,33,SDG,NFL,WR,2,2,15,10,213,21.3,3,9,66.7,48,5.0,106.5,66.7,14.2,0,0,0,0,0.0,0.0,10,21.3,213,3,1,
JoinCh00,Charlie Joiner,WR,1981,34,SDG,NFL,WR,2,2,17,10,149,14.9,0,8,58.8,39,5.0,74.5,58.8,8.8,0,0,0,0,0.0,0.0,10,14.9,149,0,0,
JoinCh00,Charlie Joiner,WR,1982,35,SDG,NFL,WR,2,2,13,6,96,16.0,1,6,46.2,28,3.0,48.0,46.2,7.4,0,0,0,0,0.0,0.0,6,16.0,96,1,0,
