player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
AlleTe00,Terry Allen,RB,1991,23,15,RB,75,,45,,All 1991 Games
AlleTe00,Terry Allen,RB,1992,24,16,RB,249,141,4,4,All 1992 Games
AlleTe00,Terry Allen,RB,1994,26,16,RB,166,38,11,33,All 1994 Games
AlleTe00,Terry Allen,RB,1995,27,16,RB,214,82,8,19,All 1995 Games
AlleTe00,Terry Allen,RB,1996,28,16,RB,277,150,1,2,All 1996 Games
AlleTe00,Terry Allen,RB,1997,29,10,RB,118,,29,,All 1997 Games
AlleTe00,Terry Allen,RB,1998,30,10,RB,89,,34,,All 1998 Games
AlleTe00,Terry Allen,RB,1999,31,16,RB,148,22,18,46,All 1999 Games
AlleTe00,Terry Allen,RB,2000,32,4,RB,33,,65,,All 2000 Games
AlleTe00,Terry Allen,RB,2001,33,11,RB,89,,38,,All 2001 Games
