player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
WillJa06,Jamaal Williams,RB,2017,22,GNB,NFL,RB,16,7,4,2,0,0,0,0,0,6,0,,0,0,0,0,0,36,2.3,
WillJa06,Jamaal Williams,RB,2018,23,GNB,NFL,RB,16,8,3,0,0,0,0,0,0,3,1,,0,0,0,0,0,20,1.3,
WillJa06,Jamaal Williams,RB,2019,24,GNB,NFL,RB,14,2,1,5,0,0,0,0,0,6,0,,0,0,0,0,0,36,2.6,
WillJa06,Jamaal Williams,RB,2020,25,GNB,NFL,RB,14,3,2,1,0,0,0,0,0,3,2,,0,0,0,0,0,22,1.6,
WillJa06,Jamaal Williams,RB,2021,26,DET,NFL,RB,13,11,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.4,
WillJa06,Jamaal Williams,RB,2022,27,DET,NFL,RB,17,9,17,0,0,0,0,0,0,17,1,0,0,0,0,0,0,104,6.1,
WillJa06,Jamaal Williams,RB,2023,28,NOR,NFL,RB,13,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
WillJa06,Jamaal Williams,RB,2024,29,NOR,NFL,RB,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
