player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
WildJa00,James Wilder,RB,1981,23,16,FB,115,,29,,All 1981 Games
WildJa00,James Wilder,RB,1982,24,9,FB,98,36,14,41,All 1982 Games
WildJa00,James Wilder,RB,1983,25,10,FB,137,,29,,All 1983 Games
WildJa00,James Wilder,RB,1984,26,16,FB,296,172,1,2,All 1984 Games
WildJa00,James Wilder,RB,1985,27,16,FB,215,70,8,12,All 1985 Games
WildJa00,James Wilder,RB,1986,28,12,FB,111,,29,,All 1986 Games
WildJa00,James Wilder,RB,1987,29,12,FB,85,,33,,All 1987 Games
WildJa00,James Wilder,RB,1988,30,7,FB,52,,73,,All 1988 Games
WildJa00,James Wilder,RB,1989,31,15,FB,74,,47,,All 1989 Games
WildJa00,James Wilder,RB,1990,32,16,RB,12,,107,,All 1990 Games
