player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
BlakJe00,Jeff Blake,QB,1992,22,NYJ,NFL,QB,3,0,2,-2,0,0,0.0,1,-1.0,-0.7,0.7,0,0,0,0,0,0.0,0.0,2,-1.0,-2,0,1,
BlakJe00,Jeff Blake,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlakJe00,Jeff Blake,QB,1994,24,CIN,NFL,QB,10,9,37,204,1,14,54.1,16,5.5,20.4,3.7,0,0,0,0,0,0.0,0.0,37,5.5,204,1,6,
BlakJe00,Jeff Blake,QB,1995,25,CIN,NFL,QB,16,16,53,309,2,17,47.2,30,5.8,19.3,3.3,0,0,0,0,0,0.0,0.0,53,5.8,309,2,10,PB
BlakJe00,Jeff Blake,QB,1996,26,CIN,NFL,QB,16,16,72,317,2,25,45.8,18,4.4,19.8,4.5,0,0,0,0,0,0.0,0.0,72,4.4,317,2,7,
BlakJe00,Jeff Blake,QB,1997,27,CIN,NFL,QB,11,11,45,234,3,18,57.8,16,5.2,21.3,4.1,0,0,0,0,0,0.0,0.0,45,5.2,234,3,7,
BlakJe00,Jeff Blake,QB,1998,28,CIN,NFL,QB,8,2,15,103,0,6,40.0,18,6.9,12.9,1.9,0,0,0,0,0,0.0,0.0,15,6.9,103,0,1,
BlakJe00,Jeff Blake,QB,1999,29,CIN,NFL,QB,14,12,63,332,2,27,55.6,16,5.3,23.7,4.5,0,0,0,0,0,0.0,0.0,63,5.3,332,2,12,
BlakJe00,Jeff Blake,QB,2000,30,NOR,NFL,QB,11,11,57,243,1,19,52.6,20,4.3,22.1,5.2,0,0,0,0,0,0.0,0.0,57,4.3,243,1,7,
BlakJe00,Jeff Blake,QB,2001,31,NOR,NFL,QB,1,0,1,-1,0,0,0.0,-1,-1.0,-1.0,1.0,0,0,0,0,0,0.0,0.0,1,-1.0,-1,0,0,
BlakJe00,Jeff Blake,QB,2002,32,BAL,NFL,QB,11,10,39,106,1,10,30.8,17,2.7,9.6,3.5,0,0,0,0,0,0.0,0.0,39,2.7,106,1,8,
BlakJe00,Jeff Blake,QB,2003,33,ARI,NFL,QB,13,13,30,177,2,13,50.0,19,5.9,13.6,2.3,0,0,0,0,0,0.0,0.0,30,5.9,177,2,8,
BlakJe00,Jeff Blake,QB,2004,34,PHI,NFL,QB,3,0,3,6,0,0,33.3,8,2.0,2.0,1.0,0,0,0,0,0,0.0,0.0,3,2.0,6,0,1,
BlakJe00,Jeff Blake,QB,2005,35,CHI,NFL,QB,2,0,1,-1,0,0,0.0,-1,-1.0,-0.5,0.5,0,0,0,0,0,0.0,0.0,1,-1.0,-1,0,0,
