player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
BlakJe00,Jeff Blake,QB,1994,24,CIN,NFL,QB,10,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0.8,
BlakJe00,Jeff Blake,QB,1995,25,CIN,NFL,QB,16,16,2,0,0,0,0,0,0,2,1,0,0,0,0,0,14,0.9,PB
BlakJe00,Jeff Blake,QB,1996,26,CIN,NFL,QB,16,16,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.8,
BlakJe00,Jeff Blake,QB,1997,27,CIN,NFL,QB,11,11,3,0,0,0,0,0,0,3,0,0,0,0,0,0,18,1.6,
BlakJe00,Jeff Blake,QB,,,,,,,,,,,,,,,,,,,,,,,,
BlakJe00,Jeff Blake,QB,1999,29,CIN,NFL,QB,14,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0.9,
BlakJe00,Jeff Blake,QB,2000,30,NOR,NFL,QB,11,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,
BlakJe00,Jeff Blake,QB,,,,,,,,,,,,,,,,,,,,,,,,
BlakJe00,Jeff Blake,QB,2002,32,BAL,NFL,QB,11,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,
BlakJe00,Jeff Blake,QB,2003,33,ARI,NFL,QB,13,13,2,0,0,0,0,0,0,2,1,0,0,0,0,0,14,1.1,
