player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
BlakJe00,Jeff Blake,QB,1994,24,CIN,NFL,QB,10,9,106,107,108,108,78,110,103,103,98,
BlakJe00,Jeff Blake,QB,1995,25,CIN,NFL,QB,16,16,100,107,105,108,98,113,103,114,105,PB
BlakJe00,Jeff Blake,QB,1996,26,CIN,NFL,QB,16,16,97,96,104,102,95,106,110,95,104,
BlakJe00,Jeff Blake,QB,1997,27,CIN,NFL,QB,11,11,99,90,102,96,105,84,114,76,100,
BlakJe00,Jeff Blake,QB,1998,28,CIN,NFL,QB,8,2,121,105,112,102,92,92,100,60,101,
BlakJe00,Jeff Blake,QB,1999,29,CIN,NFL,QB,14,12,101,102,102,102,92,101,103,99,100,
BlakJe00,Jeff Blake,QB,2000,30,NOR,NFL,QB,11,11,99,98,102,102,111,105,105,97,107,
BlakJe00,Jeff Blake,QB,,,,,,,,,,,,,,,,,
BlakJe00,Jeff Blake,QB,2002,32,BAL,NFL,QB,11,10,108,98,103,97,88,107,91,81,97,
BlakJe00,Jeff Blake,QB,2003,33,ARI,NFL,QB,13,13,87,91,84,87,91,93,84,110,86,
