player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
DelhJa00,Jake Delhomme,QB,1999,24,2,QB,40,,47,,All 1999 Games
DelhJa00,Jake Delhomme,QB,2002,27,4,QB,4,,58,,All 2002 Games
DelhJa00,Jake Delhomme,QB,2003,28,16,QB,171,,16,,All 2003 Games
DelhJa00,Jake Delhomme,QB,2004,29,16,QB,249,30,7,45,All 2004 Games
DelhJa00,Jake Delhomme,QB,2005,30,16,QB,196,,12,75,All 2005 Games
DelhJa00,Jake Delhomme,QB,2006,31,13,QB,151,,21,,All 2006 Games
DelhJa00,Jake Delhomme,QB,2007,32,3,QB,58,,38,,All 2007 Games
DelhJa00,Jake Delhomme,QB,2008,33,16,QB,178,,19,,All 2008 Games
DelhJa00,Jake Delhomme,QB,2009,34,11,QB,79,,30,,All 2009 Games
DelhJa00,Jake Delhomme,QB,2010,35,5,QB,27,,48,,All 2010 Games
DelhJa00,Jake Delhomme,QB,2011,36,1,QB,10,,55,,All 2011 Games
