player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
DelhJa00,Jake Delhomme,QB,1999,24,NOR,NFL,QB,2,2,11,72,2,6,72.7,27,6.5,36.0,5.5,0,0,0,0,0,0.0,0.0,11,6.5,72,2,1,
DelhJa00,Jake Delhomme,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DelhJa00,Jake Delhomme,QB,2002,27,NOR,NFL,QB,4,0,4,-2,0,1,25.0,6,-0.5,-0.5,1.0,0,0,0,0,0,0.0,0.0,4,-0.5,-2,0,0,
DelhJa00,Jake Delhomme,QB,2003,28,CAR,NFL,QB,16,15,42,39,1,10,33.3,9,0.9,2.4,2.6,0,0,0,0,0,0.0,0.0,42,0.9,39,1,15,
DelhJa00,Jake Delhomme,QB,2004,29,CAR,NFL,QB,16,16,25,71,1,10,36.0,13,2.8,4.4,1.6,0,0,0,0,0,0.0,0.0,25,2.8,71,1,12,
DelhJa00,Jake Delhomme,QB,2005,30,CAR,NFL,QB,16,16,24,31,1,3,20.8,12,1.3,1.9,1.5,0,0,0,0,0,0.0,0.0,24,1.3,31,1,12,PB
DelhJa00,Jake Delhomme,QB,2006,31,CAR,NFL,QB,13,13,18,12,0,2,11.1,12,0.7,0.9,1.4,0,0,0,0,0,0.0,0.0,18,0.7,12,0,6,
DelhJa00,Jake Delhomme,QB,2007,32,CAR,NFL,QB,3,3,6,26,0,3,33.3,13,4.3,8.7,2.0,0,0,0,0,0,0.0,0.0,6,4.3,26,0,1,
DelhJa00,Jake Delhomme,QB,2008,33,CAR,NFL,QB,16,16,20,21,2,2,20.0,12,1.1,1.3,1.3,0,0,0,0,0,0.0,0.0,20,1.1,21,2,5,AP CPoY-2
DelhJa00,Jake Delhomme,QB,2009,34,CAR,NFL,QB,11,11,17,60,0,6,47.1,11,3.5,5.5,1.5,0,0,0,0,0,0.0,0.0,17,3.5,60,0,6,
DelhJa00,Jake Delhomme,QB,2010,35,CLE,NFL,QB,5,4,8,-2,0,1,12.5,2,-0.3,-0.4,1.6,0,0,0,0,0,0.0,0.0,8,-0.3,-2,0,3,
