player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
DelhJa00,Jake Delhomme,QB,1999,24,NOR,NFL,QB,2,2,1-1-0,42,76,55.3,521,3,3.9,5,6.6,24,40.2,51,6.9,4.68,12.4,260.5,62.4,,6,42,7.32,5.84,3.83,1,0,2,
DelhJa00,Jake Delhomme,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DelhJa00,Jake Delhomme,QB,2002,27,NOR,NFL,QB,4,0,,8,10,80.0,113,0,0.0,0,0.0,4,50.0,54,11.3,11.30,14.1,28.3,113.7,,0,0,0.00,11.30,11.30,0,0,0,
DelhJa00,Jake Delhomme,QB,2003,28,CAR,NFL,QB,16,15,10-5-0,266,449,59.2,3219,19,4.2,16,3.6,147,43.9,67,7.2,6.41,12.1,201.2,80.6,,23,168,4.87,6.46,5.74,5,7,10,
DelhJa00,Jake Delhomme,QB,2004,29,CAR,NFL,QB,16,16,7-9-0,310,533,58.2,3886,29,5.4,15,2.8,193,45.4,63,7.3,7.11,12.5,242.9,87.3,,33,246,5.83,6.43,6.26,2,3,13,
DelhJa00,Jake Delhomme,QB,2005,30,CAR,NFL,QB,16,16,11-5-0,262,435,60.2,3421,24,5.5,16,3.7,156,44.3,80,7.9,7.31,13.1,213.8,88.1,,28,214,6.05,6.93,6.41,3,3,14,PB
DelhJa00,Jake Delhomme,QB,2006,31,CAR,NFL,QB,13,13,7-6-0,263,431,61.0,2805,17,3.9,11,2.6,129,44.2,72,6.5,6.15,10.7,215.8,82.6,43.0,22,167,4.86,5.82,5.48,2,2,7,
DelhJa00,Jake Delhomme,QB,2007,32,CAR,NFL,QB,3,3,2-1-0,55,86,64.0,624,8,9.3,1,1.2,27,48.4,74,7.3,8.59,11.3,208.0,111.8,55.8,5,46,5.49,6.35,7.62,0,0,2,
DelhJa00,Jake Delhomme,QB,2008,33,CAR,NFL,QB,16,16,12-4-0,246,414,59.4,3288,15,3.6,12,2.9,153,45.9,65,7.9,7.36,13.4,205.5,84.7,55.5,20,130,4.61,7.28,6.72,4,5,12,AP CPoY-2
DelhJa00,Jake Delhomme,QB,2009,34,CAR,NFL,QB,11,11,4-7-0,178,321,55.5,2015,8,2.5,18,5.6,101,43.0,52,6.3,4.25,11.3,183.2,59.4,37.3,23,187,6.69,5.31,3.42,1,2,3,
DelhJa00,Jake Delhomme,QB,2010,35,CLE,NFL,QB,5,4,2-2-0,93,149,62.4,872,2,1.3,7,4.7,36,36.1,49,5.9,4.01,9.4,174.4,63.4,27.0,6,49,3.87,5.31,3.54,1,2,2,
DelhJa00,Jake Delhomme,QB,2011,36,HOU,NFL,QB,1,0,,18,28,64.3,211,1,3.6,0,0.0,9,43.3,40,7.5,8.25,11.7,211.0,99.0,60.1,2,18,6.67,6.43,7.10,0,0,1,
