player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
GrahKe00,Kent Graham,QB,1992,24,6,QB,17,,52,,All 1992 Games
GrahKe00,Kent Graham,QB,1993,25,9,QB,3,,59,,All 1993 Games
GrahKe00,Kent Graham,QB,1994,26,13,QB,19,,47,,All 1994 Games
GrahKe00,Kent Graham,QB,1996,28,10,QB,104,,30,,All 1996 Games
GrahKe00,Kent Graham,QB,1997,29,8,QB,73,,32,,All 1997 Games
GrahKe00,Kent Graham,QB,1998,30,11,QB,92,,27,,All 1998 Games
GrahKe00,Kent Graham,QB,1999,31,9,QB,105,,29,,All 1999 Games
GrahKe00,Kent Graham,QB,2000,32,12,QB,36,,43,,All 2000 Games
GrahKe00,Kent Graham,QB,2001,33,3,QB,13,,49,,All 2001 Games
