player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
GrahKe00,Kent Graham,QB,1992,24,NYG,NFL,QB,6,3,6,36,0,2,83.3,15,6.0,6.0,1.0,0,0,0,,0,0,,,0.0,0.0,,,6,6.0,36,0,1,
GrahKe00,Kent Graham,QB,1993,25,NYG,NFL,QB,9,0,2,-3,0,0,0.0,-1,-1.5,-0.3,0.2,0,0,0,,0,0,,,0.0,0.0,,,2,-1.5,-3,0,0,
GrahKe00,Kent Graham,QB,1994,26,NYG,NFL,QB,13,1,2,11,0,0,0.0,9,5.5,0.8,0.2,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,2,5.5,11,0,2,
GrahKe00,Kent Graham,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrahKe00,Kent Graham,QB,1996,28,ARI,NFL,QB,10,8,21,87,0,9,52.4,19,4.1,8.7,2.1,0,0,0,,0,0,,,0.0,0.0,,,21,4.1,87,0,5,
GrahKe00,Kent Graham,QB,1997,29,ARI,NFL,QB,8,6,13,23,2,7,53.8,10,1.8,2.9,1.6,0,0,0,,0,0,,,0.0,0.0,,,13,1.8,23,2,5,
GrahKe00,Kent Graham,QB,1998,30,NYG,NFL,QB,11,6,27,138,2,9,44.4,23,5.1,12.5,2.5,1,1,16,16.0,0,1,100.0,16,0.1,1.5,100.0,16.0,28,5.5,154,2,2,
GrahKe00,Kent Graham,QB,1999,31,NYG,NFL,QB,9,9,35,132,1,14,40.0,17,3.8,14.7,3.9,1,1,-1,-1.0,0,0,0.0,-1,0.1,-0.1,100.0,-1.0,36,3.6,131,1,4,
GrahKe00,Kent Graham,QB,2000,32,PIT,NFL,QB,12,5,8,7,0,0,12.5,7,0.9,0.6,0.7,0,0,0,,0,0,,,0.0,0.0,,,8,0.9,7,0,1,
GrahKe00,Kent Graham,QB,2001,33,WAS,NFL,QB,3,0,7,-7,0,0,0.0,,-1.0,-2.3,2.3,0,0,0,,0,0,,,0.0,0.0,,,7,-1.0,-7,0,2,
