player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
GoinNi00,Nick Goings,RB,2005,27,CAR,NFL,RB,16,1,0,0,0,0,1,21,0,21,21.0,305,
GoinNi00,Nick Goings,RB,2006,28,CAR,NFL,RB,11,0,0,0,0,0,9,218,0,33,24.2,377,
GoinNi00,Nick Goings,RB,2007,29,CAR,NFL,RB,4,0,0,0,0,0,9,174,0,29,19.3,174,
