player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
PerrBr00,Brett Perriman,WR,1988,23,16,WR,34,,82,,All 1988 Games
PerrBr00,Brett Perriman,WR,1989,24,14,WR,35,,85,,All 1989 Games
PerrBr00,Brett Perriman,WR,1990,25,16,WR,48,,71,,All 1990 Games
PerrBr00,Brett Perriman,WR,1991,26,15,WR,74,,52,,All 1991 Games
PerrBr00,Brett Perriman,WR,1992,27,16,WR,104,13,22,59,All 1992 Games
PerrBr00,Brett Perriman,WR,1993,28,15,WR,62,,56,,All 1993 Games
PerrBr00,Brett Perriman,WR,1994,29,16,WR,111,,30,,All 1994 Games
PerrBr00,Brett Perriman,WR,1995,30,16,WR,208,90,8,16,All 1995 Games
PerrBr00,Brett Perriman,WR,1996,31,16,WR,133,18,21,53,All 1996 Games
PerrBr00,Brett Perriman,WR,1997,32,13,WR,45,,74,,All 1997 Games
