player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
GaroJi00,Jimmy Garoppolo,QB,2014,23,NWE,QB,10,6,0,69,17%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2015,24,NWE,QB,10,5,0,13,4%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2016,25,NWE,QB,10,6,2,144,33%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2017,26,SFO,QB,10,6,5,351,84%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2018,27,SFO,QB,10,3,3,197,100%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2019,28,SFO,QB,10,16,16,1056,99%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2020,29,SFO,QB,10,6,6,305,77%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2021,30,SFO,QB,10,15,15,913,95%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2022,31,SFO,QB,10,11,10,614,85%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2023,32,LVR,QB,10,7,6,325,78%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2024,33,LAR,QB,11,1,1,66,100%,0,0%,0,0%
GaroJi00,Jimmy Garoppolo,QB,2025,34,LAR,QB,11,1,0,3,4%,0,0%,0,0%
