player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
EdmoCh00,Chase Edmonds,RB,2018,22,ARI,NFL,RB,16,0,0,0,0,0,3,48,0,18,16.0,359,
EdmoCh00,Chase Edmonds,RB,,,,,,,,,,,,,,,,,,
EdmoCh00,Chase Edmonds,RB,2020,24,ARI,NFL,RB,16,2,0,0,0,0,18,417,0,54,23.2,1267,
