player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
GrahJe00,Jeff Graham,WR,1991,22,PIT,NFL,WR,13,1,13,2,21,10.5,0,1,15.4,15,0.2,1.6,15.4,1.6,0,0,0,0,0.0,0.0,2,10.5,21,0,0,0,
GrahJe00,Jeff Graham,WR,1992,23,PIT,NFL,WR,14,10,93,49,711,14.5,1,36,47.3,51,3.5,50.8,52.7,7.6,0,0,0,0,0.0,0.0,49,14.5,711,1,0,7,
GrahJe00,Jeff Graham,WR,1993,24,PIT,NFL,WR,15,12,87,38,579,15.2,0,28,36.8,51,2.5,38.6,43.7,6.7,0,0,0,0,0.0,0.0,38,15.2,579,0,0,5,
GrahJe00,Jeff Graham,WR,1994,25,CHI,NFL,WR,16,15,102,68,944,13.9,4,49,60.8,76,4.3,59.0,66.7,9.3,0,0,0,0,0.0,0.0,68,13.9,944,4,1,10,
GrahJe00,Jeff Graham,WR,1995,26,CHI,NFL,WR,16,16,138,82,1301,15.9,4,67,55.8,51,5.1,81.3,59.4,9.4,0,0,0,0,0.0,0.0,82,15.9,1301,4,3,14,
GrahJe00,Jeff Graham,WR,1996,27,NYJ,NFL,WR,11,9,85,50,788,15.8,6,37,50.6,78,4.5,71.6,58.8,9.3,0,0,0,0,0.0,0.0,50,15.8,788,6,0,6,
GrahJe00,Jeff Graham,WR,1997,28,NYJ,NFL,WR,16,16,93,42,542,12.9,2,26,40.9,47,2.6,33.9,45.2,5.8,0,0,0,0,0.0,0.0,42,12.9,542,2,0,5,
GrahJe00,Jeff Graham,WR,1998,29,PHI,NFL,WR,15,15,91,47,600,12.8,2,30,44.0,45,3.1,40.0,51.6,6.6,0,0,0,0,0.0,0.0,47,12.8,600,2,0,4,
GrahJe00,Jeff Graham,WR,1999,30,SDG,NFL,WR,16,11,116,57,968,17.0,2,40,45.7,54,3.6,60.5,49.1,8.3,0,0,0,0,0.0,0.0,57,17.0,968,2,0,7,
GrahJe00,Jeff Graham,WR,2000,31,SDG,NFL,WR,14,13,113,55,907,16.5,4,38,43.4,83,3.9,64.8,48.7,8.0,0,0,0,0,0.0,0.0,55,16.5,907,4,1,7,
GrahJe00,Jeff Graham,WR,2001,32,SDG,NFL,WR,14,11,110,52,811,15.6,5,41,45.5,61,3.7,57.9,47.3,7.4,0,0,0,0,0.0,0.0,52,15.6,811,5,1,7,
