player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
ConlCh00,Chris Conley,WR,2018,26,KAN,NFL,WR,2,1,3,0,0,0,0,,0,,6.7,0,0,0.0,0,39.6,0,0,0,0,0,0,
ConlCh00,Chris Conley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConlCh00,Chris Conley,WR,2023,31,SFO,NFL,WR,3,0,2,2,35,2,34,17.0,1,0.5,17.0,0,0,0.0,0,118.7,0,0,0,0,0,0,
