player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
GaskMy00,Myles Gaskin,RB,2019,22,MIA,NFL,RB,7,0,36,133,7,28,0.8,105,2.9,0,,12,7,51,2,5,0.7,46,6.6,0.2,0,,2,16.7,0,68.4,
GaskMy00,Myles Gaskin,RB,2020,23,MIA,NFL,RB,10,7,142,584,27,297,2.1,287,2.0,6,23.7,47,41,388,12,0,0.0,388,9.5,0.2,4,10.3,2,4.3,0,115.2,
GaskMy00,Myles Gaskin,RB,2021,24,MIA,NFL,RB,17,10,173,612,25,364,2.1,248,1.4,7,24.7,63,49,234,13,-16,-0.3,250,5.1,0.5,6,8.2,3,4.8,0,103.3,
GaskMy00,Myles Gaskin,RB,2022,25,MIA,NFL,RB,4,0,10,26,2,14,1.4,12,1.2,0,,6,4,28,0,8,2.0,20,5.0,2.8,1,4.0,0,0.0,0,77.1,
GaskMy00,Myles Gaskin,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GaskMy00,Myles Gaskin,RB,2024,27,MIN,NFL,RB,5,0,3,-1,0,-2,-0.7,1,0.3,0,,1,1,11,0,-2,-2.0,13,13.0,-2.0,0,,0,0.0,0,112.5,
