player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
SharSh00,Shannon Sharpe,TE,1990,22,DEN,NFL,TE,16,2,0,0,0,0,,1,1,0,0,0,0.0,0,0,0,,0,
SharSh00,Shannon Sharpe,TE,1991,23,DEN,NFL,TE,16,9,0,0,0,0,,0,0,1,0,0,0.0,0,0,0,,0,
SharSh00,Shannon Sharpe,TE,1992,24,DEN,NFL,TE,16,11,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,PB
SharSh00,Shannon Sharpe,TE,1993,25,DEN,NFL,TE,16,12,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,"PB,AP-1"
SharSh00,Shannon Sharpe,TE,1994,26,DEN,NFL,TE,15,13,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,PB
SharSh00,Shannon Sharpe,TE,1995,27,DEN,NFL,TE,13,12,0,0,0,0,,0,1,1,0,0,0.0,0,0,0,,0,"PB,AP-2"
SharSh00,Shannon Sharpe,TE,1996,28,DEN,NFL,TE,15,15,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,"PB,AP-1,AP OPoY-5"
SharSh00,Shannon Sharpe,TE,1997,29,DEN,NFL,TE,16,16,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,"PB,AP-1"
SharSh00,Shannon Sharpe,TE,,,,,,,,,,,,,,,,,,,,,,,,
SharSh00,Shannon Sharpe,TE,2001,33,BAL,NFL,TE,16,15,0,0,0,0,0,0,1,0,0,0,0.0,,,,,0,PB
SharSh00,Shannon Sharpe,TE,,,,,,,,,,,,,,,,,,,,,,,,
SharSh00,Shannon Sharpe,TE,2003,35,DEN,NFL,TE,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,
