player_id,player_name,position,year,team,level,pos,voters
SharSh00,Shannon Sharpe,TE,1993,1st Tm,All-Conf.,,Pro Football Writers
SharSh00,Shannon Sharpe,TE,1993,1st Tm,All-Conf.,,UPI
SharSh00,Shannon Sharpe,TE,1993,1st Tm,,TE,Associated Press
SharSh00,Shannon Sharpe,TE,1993,1st Tm,,,Pro Football Writers
SharSh00,Shannon Sharpe,TE,1993,1st Tm,,,Sporting News
SharSh00,Shannon Sharpe,TE,1994,2nd Tm,All-Conf.,,UPI
SharSh00,Shannon Sharpe,TE,1995,2nd Tm,All-Conf.,,UPI
SharSh00,Shannon Sharpe,TE,1995,2nd Tm,,TE,Associated Press
SharSh00,Shannon Sharpe,TE,1996,1st Tm,All-Conf.,,Pro Football Writers
SharSh00,Shannon Sharpe,TE,1996,1st Tm,All-Conf.,,UPI
SharSh00,Shannon Sharpe,TE,1996,1st Tm,,TE,Associated Press
SharSh00,Shannon Sharpe,TE,1996,1st Tm,,,Pro Football Writers
SharSh00,Shannon Sharpe,TE,1996,1st Tm,,,Sporting News
SharSh00,Shannon Sharpe,TE,1997,1st Tm,All-Conf.,,Pro Football Writers
SharSh00,Shannon Sharpe,TE,1997,1st Tm,,TE,Associated Press
SharSh00,Shannon Sharpe,TE,1997,1st Tm,,,Pro Football Writers
SharSh00,Shannon Sharpe,TE,1997,1st Tm,,,Sporting News
SharSh00,Shannon Sharpe,TE,1998,1st Tm,All-Conf.,,Pro Football Writers
SharSh00,Shannon Sharpe,TE,1998,1st Tm,,TE,Associated Press
SharSh00,Shannon Sharpe,TE,1998,1st Tm,,,Pro Football Writers
SharSh00,Shannon Sharpe,TE,1998,1st Tm,,,Sporting News
