player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
WoolBu00,Butch Woolfolk,RB,1982,22,NYG,NFL,RB,9,8,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,
WoolBu00,Butch Woolfolk,RB,1983,23,NYG,NFL,RB,16,16,0,0,0,0,0,8,1,0,0,0.0,0,0,0,0,
WoolBu00,Butch Woolfolk,RB,1984,24,NYG,NFL,RB,15,8,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,
WoolBu00,Butch Woolfolk,RB,1985,25,HOU,NFL,RB,16,14,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0,
WoolBu00,Butch Woolfolk,RB,,,,,,,,,,,,,,,,,,,,,,
WoolBu00,Butch Woolfolk,RB,1987,27,DET,NFL,RB,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
WoolBu00,Butch Woolfolk,RB,1988,28,DET,NFL,RB,3,0,0,0,0,0,1,1,1,0,0,0.0,0,0,0,0,
