player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
CoopRi00,Riley Cooper,WR,2010,23,13,WR,18,,127,,All 2010 Games
CoopRi00,Riley Cooper,WR,2011,24,16,WR,38,,102,,All 2011 Games
CoopRi00,Riley Cooper,WR,2012,25,11,WR,43,,97,,All 2012 Games
CoopRi00,Riley Cooper,WR,2013,26,16,WR,137,17,22,57,All 2013 Games
CoopRi00,Riley Cooper,WR,2014,27,16,WR,74,,63,,All 2014 Games
CoopRi00,Riley Cooper,WR,2015,28,16,WR,45,,93,,All 2015 Games
