player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
SandEm00,Emmanuel Sanders,WR,2010,23,PIT,NFL,WR,3,0,13,7,91,13.0,0,7,53.8,20,2.3,30.3,53.8,7.0,0,0,0,0,0.0,0.0,7,13.0,91,0,0,
SandEm00,Emmanuel Sanders,WR,2011,24,PIT,NFL,WR,1,0,8,6,81,13.5,0,3,75.0,18,6.0,81.0,75.0,10.1,0,0,0,0,0.0,0.0,6,13.5,81,0,0,
SandEm00,Emmanuel Sanders,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SandEm00,Emmanuel Sanders,WR,2014,27,DEN,NFL,WR,1,1,15,7,46,6.6,0,3,13.3,17,7.0,46.0,46.7,3.1,0,0,0,0,0.0,0.0,7,6.6,46,0,0,
SandEm00,Emmanuel Sanders,WR,2015,28,DEN,NFL,WR,3,3,24,16,230,14.4,0,11,66.7,34,5.3,76.7,66.7,9.6,0,0,0,0,0.0,0.0,16,14.4,230,0,0,
SandEm00,Emmanuel Sanders,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SandEm00,Emmanuel Sanders,WR,2019,32,SFO,NFL,WR,3,3,8,5,71,14.2,0,4,62.5,22,1.7,23.7,62.5,8.9,0,0,0,0,0.0,0.0,5,14.2,71,0,0,
SandEm00,Emmanuel Sanders,WR,2020,33,NOR,NFL,WR,2,1,12,8,51,6.4,0,4,50.0,16,4.0,25.5,66.7,4.3,0,0,0,0,0.0,0.0,8,6.4,51,0,0,
SandEm00,Emmanuel Sanders,WR,2021,34,BUF,NFL,WR,2,2,4,3,52,17.3,1,2,50.0,34,1.5,26.0,75.0,13.0,0,0,0,0,0.0,0.0,3,17.3,52,1,0,
