player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
JoneBr00,Brent Jones,TE,1987,24,4,TE,4,,86,,All 1987 Games
JoneBr00,Brent Jones,TE,1988,25,11,TE,18,,33,,All 1988 Games
JoneBr00,Brent Jones,TE,1989,26,16,TE,74,28,3,49,All 1989 Games
JoneBr00,Brent Jones,TE,1990,27,16,TE,103,45,1,21,All 1990 Games
JoneBr00,Brent Jones,TE,1991,28,10,TE,40,,14,,All 1991 Games
JoneBr00,Brent Jones,TE,1992,29,15,TE,86,34,3,32,All 1992 Games
JoneBr00,Brent Jones,TE,1993,30,16,TE,90,33,6,33,All 1993 Games
JoneBr00,Brent Jones,TE,1994,31,15,TE,121,66,3,20,All 1994 Games
JoneBr00,Brent Jones,TE,1995,32,16,TE,76,8,9,67,All 1995 Games
JoneBr00,Brent Jones,TE,1996,33,11,TE,49,,14,,All 1996 Games
JoneBr00,Brent Jones,TE,1997,34,13,TE,48,,19,,All 1997 Games
