player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
WilsCe01,Cedrick Wilson Jr.,WR,2019,24,6,WR,5,,178,,All 2019 Games
WilsCe01,Cedrick Wilson Jr.,WR,2020,25,16,WR,35,,112,,All 2020 Games
WilsCe01,Cedrick Wilson Jr.,WR,2021,26,16,WR,103,,42,,All 2021 Games
WilsCe01,Cedrick Wilson Jr.,WR,2022,27,15,WR,14,,143,,All 2022 Games
WilsCe01,Cedrick Wilson Jr.,WR,2023,28,15,WR,48,,88,,All 2023 Games
WilsCe01,Cedrick Wilson Jr.,WR,2024,29,15,WR,30,,116,,All 2024 Games
WilsCe01,Cedrick Wilson Jr.,WR,2025,30,2,WR,1,,180,,All 2025 Games
