player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
PresDa01,Dak Prescott,QB,2016,23,DAL,NFL,QB,16,16,57,282,6,21,54.4,18,4.9,17.6,3.6,0,0,0,,0,0,,,0.0,0.0,,,57,4.9,282,6,9,"PB,AP MVP-6,AP ORoY-1"
PresDa01,Dak Prescott,QB,2017,24,DAL,NFL,QB,16,16,57,357,6,29,63.2,21,6.3,22.3,3.6,0,0,0,,0,0,,,0.0,0.0,,,57,6.3,357,6,4,
PresDa01,Dak Prescott,QB,2018,25,DAL,NFL,QB,16,16,75,305,6,25,46.7,28,4.1,19.1,4.7,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,75,4.1,305,6,12,PB
PresDa01,Dak Prescott,QB,2019,26,DAL,NFL,QB,16,16,52,277,3,19,46.2,42,5.3,17.3,3.3,0,0,0,,0,0,,,0.0,0.0,,,52,5.3,277,3,6,
PresDa01,Dak Prescott,QB,2020,27,DAL,NFL,QB,5,5,18,93,3,8,55.6,12,5.2,18.6,3.6,1,1,11,11.0,1,1,100.0,11,0.2,2.2,100.0,11.0,19,5.5,104,4,3,
PresDa01,Dak Prescott,QB,2021,28,DAL,NFL,QB,16,16,48,146,1,7,27.1,21,3.0,9.1,3.0,0,0,0,,0,0,,,0.0,0.0,,,48,3.0,146,1,14,AP CPoY-2
PresDa01,Dak Prescott,QB,2022,29,DAL,NFL,QB,12,12,45,182,1,19,51.1,25,4.0,15.2,3.8,0,0,0,,0,0,,,0.0,0.0,,,45,4.0,182,1,4,
PresDa01,Dak Prescott,QB,2023,30,DAL,NFL,QB,17,17,55,242,2,21,52.7,22,4.4,14.2,3.2,0,0,0,,0,0,,,0.0,0.0,,,55,4.4,242,2,4,"PB,AP-2,AP MVP-2,AP OPoY-5"
PresDa01,Dak Prescott,QB,2024,31,DAL,NFL,QB,8,8,13,54,1,5,61.5,22,4.2,6.8,1.6,0,0,0,,0,0,,,0.0,0.0,,,13,4.2,54,1,4,
PresDa01,Dak Prescott,QB,2025,32,DAL,NFL,QB,9,9,29,121,1,8,51.7,14,4.2,13.4,3.2,0,0,0,,0,0,,,0.0,0.0,,,29,4.2,121,1,3,
