player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
PresDa01,Dak Prescott,QB,2016,23,16,QB,287,26,6,38,All 2016 Games
PresDa01,Dak Prescott,QB,2017,24,16,QB,261,5,11,68,All 2017 Games
PresDa01,Dak Prescott,QB,2018,25,16,QB,286,3,10,69,All 2018 Games
PresDa01,Dak Prescott,QB,2019,26,16,QB,338,74,2,12,All 2019 Games
PresDa01,Dak Prescott,QB,2020,27,5,QB,135,,31,,All 2020 Games
PresDa01,Dak Prescott,QB,2021,28,16,QB,321,49,7,23,All 2021 Games
PresDa01,Dak Prescott,QB,2022,29,12,QB,199,,19,,All 2022 Games
PresDa01,Dak Prescott,QB,2023,30,17,QB,343,76,3,8,All 2023 Games
PresDa01,Dak Prescott,QB,2024,31,8,QB,117,,32,,All 2024 Games
PresDa01,Dak Prescott,QB,2025,32,9,QB,169,27,8,30,All 2025 Games
