player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
CrowJa00,Jamison Crowder,WR,2015,22,WAS,NFL,WR,16,6,0,2,0,0,0,0,0,2,2,,0,0,0,0,0,16,1.0,
CrowJa00,Jamison Crowder,WR,2016,23,WAS,NFL,WR,16,9,0,7,1,0,0,0,0,8,0,,0,0,0,0,0,48,3.0,
CrowJa00,Jamison Crowder,WR,2017,24,WAS,NFL,WR,15,6,0,3,0,0,0,0,0,3,0,,0,0,0,0,0,18,1.2,
CrowJa00,Jamison Crowder,WR,2018,25,WAS,NFL,WR,9,7,0,2,0,0,0,0,0,2,0,,0,0,0,0,0,12,1.3,
CrowJa00,Jamison Crowder,WR,2019,26,NYJ,NFL,WR,16,12,0,6,0,0,0,0,0,6,0,,0,0,0,0,0,36,2.3,
CrowJa00,Jamison Crowder,WR,2020,27,NYJ,NFL,WR,12,7,0,6,0,0,0,0,0,6,0,,0,0,0,0,0,36,3.0,
CrowJa00,Jamison Crowder,WR,2021,28,NYJ,NFL,WR,12,4,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,14,1.2,
CrowJa00,Jamison Crowder,WR,,,,,,,,,,,,,,,,,,,,,,,,,
CrowJa00,Jamison Crowder,WR,2023,30,WAS,NFL,WR,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
CrowJa00,Jamison Crowder,WR,2024,31,WAS,NFL,WR,6,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,2.0,
