player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
LockTy00,Tyler Lockett,WR,2015,23,SEA,NFL,WR,16,8,0,6,1,1,0,0,0,8,0,,0,0,0,0,0,48,3.0,"PB,AP-1,AP ORoY-4"
LockTy00,Tyler Lockett,WR,2016,24,SEA,NFL,WR,15,9,1,1,0,0,0,0,0,2,0,,0,0,0,0,0,12,0.8,AP-2
LockTy00,Tyler Lockett,WR,2017,25,SEA,NFL,WR,16,8,0,2,0,1,0,0,0,3,0,,0,0,0,0,0,18,1.1,AP-2
LockTy00,Tyler Lockett,WR,2018,26,SEA,NFL,WR,16,14,0,10,0,0,0,0,0,10,1,,0,0,0,0,0,62,3.9,
LockTy00,Tyler Lockett,WR,2019,27,SEA,NFL,WR,16,16,0,8,0,0,0,0,0,8,0,,0,0,0,0,0,48,3.0,
LockTy00,Tyler Lockett,WR,2020,28,SEA,NFL,WR,16,16,0,10,0,0,0,0,0,10,0,,0,0,0,0,0,60,3.8,
LockTy00,Tyler Lockett,WR,2021,29,SEA,NFL,WR,16,16,0,8,0,0,0,0,0,8,1,0,0,0,0,0,0,50,3.1,
LockTy00,Tyler Lockett,WR,2022,30,SEA,NFL,WR,16,16,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,54,3.4,
LockTy00,Tyler Lockett,WR,2023,31,SEA,NFL,WR,17,17,0,5,0,0,0,0,0,5,2,0,0,0,0,0,0,34,2.0,
LockTy00,Tyler Lockett,WR,2024,32,SEA,NFL,WR,17,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
LockTy00,Tyler Lockett,WR,2025,33,2TM,NFL,WR,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.7,
LockTy00,Tyler Lockett,WR,2025,33,TEN,NFL,WR,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.9,
