player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
DuncCu00,Curtis Duncan,WR,1987,22,10,WR,54,,58,,All 1987 Games
DuncCu00,Curtis Duncan,WR,1988,23,16,WR,36,,80,,All 1988 Games
DuncCu00,Curtis Duncan,WR,1989,24,16,WR,90,,39,,All 1989 Games
DuncCu00,Curtis Duncan,WR,1990,25,16,WR,84,,43,,All 1990 Games
DuncCu00,Curtis Duncan,WR,1991,26,16,WR,82,,43,,All 1991 Games
DuncCu00,Curtis Duncan,WR,1992,27,16,WR,101,11,26,63,All 1992 Games
DuncCu00,Curtis Duncan,WR,1993,28,12,WR,64,,55,,All 1993 Games
