player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
DaviDo01,Domanick Williams,RB,2003,23,HOU,NFL,RB,14,10,0,0,0,0,,3,61,0,28,20.3,1443,
DaviDo01,Domanick Williams,RB,,,,,,,,,,,,,,,,,,,
DaviDo01,Domanick Williams,RB,2005,25,HOU,NFL,RB,11,11,3,24,0,21,8.0,1,29,0,29,29.0,1366,
