player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
TurnFl00,Floyd Turner,WR,1989,23,NOR,NFL,WR,13,1,1,7,0,7,7.0,0,0,0,0,294,
TurnFl00,Floyd Turner,WR,,,,,,,,,,,,,,,,,,
TurnFl00,Floyd Turner,WR,1992,26,NOR,NFL,WR,2,2,3,10,0,5,3.3,0,0,0,0,53,
