player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
HippEr00,Eric Hipple,QB,1981,24,DET,NFL,QB,16,10,130,122,117,112,82,110,87,89,100,
HippEr00,Eric Hipple,QB,1982,25,DET,NFL,QB,9,4,54,46,64,59,55,79,96,78,63,
HippEr00,Eric Hipple,QB,1983,26,DET,NFL,QB,16,16,91,91,89,89,87,88,95,96,87,
HippEr00,Eric Hipple,QB,,,,,,,,,,,,,,,,,
HippEr00,Eric Hipple,QB,1985,28,DET,NFL,QB,16,15,105,97,101,97,98,101,95,84,99,
HippEr00,Eric Hipple,QB,1986,29,DET,NFL,QB,16,10,84,91,90,93,130,86,106,108,102,
