player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
RobiAl02,Allen Robinson,WR,2014,21,JAX,WR,15,10,8,516,78%,0,0%,3,1%
RobiAl02,Allen Robinson,WR,2015*,22,JAX,WR,15,16,16,983,93%,0,0%,4,1%
RobiAl02,Allen Robinson,WR,2016,23,JAX,WR,15,16,16,1048,94%,0,0%,2,0%
RobiAl02,Allen Robinson,WR,2017,24,JAX,WR,15,1,1,3,5%,0,0%,0,0%
RobiAl02,Allen Robinson,WR,2018,25,CHI,WR,12,13,12,765,86%,0,0%,7,2%
RobiAl02,Allen Robinson,WR,2019,26,CHI,WR,12,16,15,1003,94%,0,0%,3,1%
RobiAl02,Allen Robinson,WR,2020,27,CHI,WR,12,16,16,911,85%,0,0%,2,0%
RobiAl02,Allen Robinson,WR,2021,28,CHI,WR,12,12,11,617,80%,0,0%,1,0%
RobiAl02,Allen Robinson,WR,2022,29,LAR,WR,1,10,10,562,91%,0,0%,0,0%
RobiAl02,Allen Robinson,WR,2023,30,PIT,WR,11,17,17,771,72%,0,0%,4,1%
RobiAl02,Allen Robinson,WR,2024,31,DET,WR,8,12,0,91,11%,0,0%,0,0%
