player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
NortDe00,Dennis Northcutt,WR,2002,25,CLE,NFL,WR,1,1,2,70,0,59,35.0,0,0,0,0,167,
NortDe00,Dennis Northcutt,WR,,,,,,,,,,,,,,,,,,
NortDe00,Dennis Northcutt,WR,2007,30,JAX,NFL,WR,2,1,3,31,0,16,10.3,0,0,0,0,90,
