player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
RichAn03,Anthony Richardson,QB,2023,21,IND,NFL,QB,4,4,25,136,8,112,4.5,24,1.0,0,,0,0,0,0,0,,0,,,0,0,,0,,
RichAn03,Anthony Richardson,QB,2024,22,IND,NFL,QB,11,11,86,499,34,363,4.2,136,1.6,9,9.6,1,1,-1,0,-8,-8.0,7,7.0,-8.0,0,0,0.0,0,79.2,AP CPoY-25
RichAn03,Anthony Richardson,QB,2025,23,IND,NFL,QB,2,0,4,-1,1,-1,-0.3,0,0.0,0,,1,1,9,1,2,2.0,7,7.0,2.0,0,0,0.0,0,104.2,
