player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
EverJi00,Jim Everett,QB,1986,23,RAM,NFL,QB,6,5,98,108,94,100,79,114,81,116,91,AP ORoY-2
EverJi00,Jim Everett,QB,1987,24,RAM,NFL,QB,11,11,97,103,94,97,96,91,95,112,92,
EverJi00,Jim Everett,QB,1988,25,RAM,NFL,QB,16,16,114,119,116,120,115,120,106,113,118,
EverJi00,Jim Everett,QB,1989,26,RAM,NFL,QB,16,16,128,129,124,126,111,118,106,112,120,
EverJi00,Jim Everett,QB,1990,27,RAM,NFL,QB,16,16,104,109,107,110,96,102,108,112,104,PB
EverJi00,Jim Everett,QB,1991,28,RAM,NFL,QB,16,16,102,106,94,97,98,81,93,109,90,
EverJi00,Jim Everett,QB,1992,29,RAM,NFL,QB,16,16,103,106,103,105,105,111,96,112,105,
EverJi00,Jim Everett,QB,1993,30,RAM,NFL,QB,10,9,85,89,81,84,74,89,85,104,77,
EverJi00,Jim Everett,QB,1994,31,NOR,NFL,QB,16,16,108,113,105,108,119,103,97,117,109,
EverJi00,Jim Everett,QB,1995,32,NOR,NFL,QB,16,16,107,109,111,113,110,109,112,111,112,
EverJi00,Jim Everett,QB,1996,33,NOR,NFL,QB,15,15,83,91,84,88,101,83,95,117,88,
EverJi00,Jim Everett,QB,1997,34,SDG,NFL,QB,4,1,88,92,74,77,66,72,71,112,66,
