player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
EverJi00,Jim Everett,QB,1986,23,RAM,NFL,QB,1,1,1,12,0,1,100.0,12,12.0,12.0,1.0,0,0,0,0,0.0,0.0,1,12.0,12,0,0,
EverJi00,Jim Everett,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EverJi00,Jim Everett,QB,1988,25,RAM,NFL,QB,1,1,2,8,0,0,50.0,6,4.0,8.0,2.0,0,0,0,0,0.0,0.0,2,4.0,8,0,0,
EverJi00,Jim Everett,QB,1989,26,RAM,NFL,QB,3,3,9,27,0,3,44.4,13,3.0,9.0,3.0,0,0,0,0,0.0,0.0,9,3.0,27,0,0,
