player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
FerrVi00,Vince Ferragamo,QB,1979,25,RAM,NFL,QB,3,3,3,5,0,0,33.3,7,1.7,1.7,1.0,0,0,0,0,0.0,0.0,3,1.7,5,0,0,
FerrVi00,Vince Ferragamo,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FerrVi00,Vince Ferragamo,QB,1983,29,RAM,NFL,QB,2,2,4,-10,0,0,0.0,-2,-2.5,-5.0,2.0,0,0,0,0,0.0,0.0,4,-2.5,-10,0,0,
