player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
BettJe00,Jerome Bettis,RB,1999,27,PIT,NFL,RB,16,16,1,1,100.0,21,1,100.0,0,0.0,1,100.0,21,21.0,41.00,21.0,1.3,158.3,0,0,0.00,21.00,41.00,0,0,
BettJe00,Jerome Bettis,RB,2000,28,PIT,NFL,RB,16,16,0,2,0.0,0,0,0.0,1,50.0,0,,,0.0,-22.50,,0.0,0.0,0,0,0.00,0.00,-22.50,0,0,
BettJe00,Jerome Bettis,RB,2001,29,PIT,NFL,RB,11,11,1,2,50.0,32,1,50.0,0,0.0,1,50.0,32,16.0,26.00,32.0,2.9,135.4,0,0,0.00,16.00,26.00,0,0,PB
BettJe00,Jerome Bettis,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BettJe00,Jerome Bettis,RB,2004,32,PIT,NFL,RB,15,6,1,1,100.0,10,1,100.0,0,0.0,1,100.0,10,10.0,30.00,10.0,0.7,147.9,0,0,0.00,10.00,30.00,0,0,"PB,AP CPoY-4"
