player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
HarrMa00,Marvin Harrison,WR,1996,24,16,WR,133,18,22,51,All 1996 Games
HarrMa00,Marvin Harrison,WR,1997,25,16,WR,126,12,24,63,All 1997 Games
HarrMa00,Marvin Harrison,WR,1998,26,12,WR,122,,32,,All 1998 Games
HarrMa00,Marvin Harrison,WR,1999,27,16,WR,239,115,1,6,All 1999 Games
HarrMa00,Marvin Harrison,WR,2000,28,16,WR,225,114,2,7,All 2000 Games
HarrMa00,Marvin Harrison,WR,2001,29,16,WR,243,114,1,5,All 2001 Games
HarrMa00,Marvin Harrison,WR,2002,30,16,WR,241,122,1,5,All 2002 Games
HarrMa00,Marvin Harrison,WR,2003,31,15,WR,186,81,4,13,All 2003 Games
HarrMa00,Marvin Harrison,WR,2004,32,16,WR,199,72,5,17,All 2004 Games
HarrMa00,Marvin Harrison,WR,2005,33,15,WR,187,70,8,18,All 2005 Games
HarrMa00,Marvin Harrison,WR,2006,34,16,WR,207,90,1,8,All 2006 Games
HarrMa00,Marvin Harrison,WR,2007,35,5,WR,31,,100,,All 2007 Games
HarrMa00,Marvin Harrison,WR,2008,36,15,WR,92,,42,,All 2008 Games
