player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
JackLa00,Lamar Jackson,QB,2018,21,BAL,NFL,QB,16,7,147,695,45,499,3.4,196,1.3,3,49.0,2,0,0,0,0,0,-1.0,0,0,0.0,0,39.6,
JackLa00,Lamar Jackson,QB,2019,22,BAL,NFL,QB,15,15,176,1206,71,867,4.9,339,1.9,3,58.7,0,0,0,0,0,0,,0,0,,0,,"PB,AP-1,AP MVP-1,AP OPoY-2"
JackLa00,Lamar Jackson,QB,2020,23,BAL,NFL,QB,15,15,159,1005,56,800,5.0,205,1.3,8,19.9,0,0,0,0,0,0,,0,0,,0,,
JackLa00,Lamar Jackson,QB,2021,24,BAL,NFL,QB,12,12,133,767,48,485,3.6,282,2.1,11,12.1,0,0,0,0,0,0,,0,0,,0,,PB
JackLa00,Lamar Jackson,QB,2022,25,BAL,NFL,QB,12,12,112,764,47,542,4.8,222,2.0,14,8.0,0,0,0,0,0,0,,0,0,,0,,
JackLa00,Lamar Jackson,QB,2023,26,BAL,NFL,QB,16,16,148,821,48,592,4.0,229,1.5,14,10.6,0,0,0,0,0,0,,0,0,,0,,"PB,AP-1,AP MVP-1,AP OPoY-4,AP CPoY-9"
JackLa00,Lamar Jackson,QB,2024,27,BAL,NFL,QB,17,17,139,915,47,666,4.8,249,1.8,7,19.9,0,0,0,0,0,0,,0,0,,0,,"PB,AP-1,AP MVP-2,AP OPoY-2"
JackLa00,Lamar Jackson,QB,2025,28,BAL,NFL,QB,5,5,26,180,11,129,5.0,51,2.0,2,13.0,0,0,0,0,0,0,,0,0,,0,,
