player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
NewtCa00,Cam Newton,QB,2011,22,CAR,NFL,QB,16,16,14,0,0,0,0,0,0,14,0,,0,0,0,0,0,84,5.3,"PB,AP ORoY-1"
NewtCa00,Cam Newton,QB,2012,23,CAR,NFL,QB,16,16,8,0,0,0,0,0,0,8,0,,0,0,0,0,0,48,3.0,
NewtCa00,Cam Newton,QB,2013,24,CAR,NFL,QB,16,16,6,0,0,0,0,0,0,6,0,,0,0,0,0,0,36,2.3,PB
NewtCa00,Cam Newton,QB,2014,25,CAR,NFL,QB,14,14,5,0,0,0,0,0,0,5,0,,0,0,0,0,0,30,2.1,
NewtCa00,Cam Newton,QB,2015,26,CAR,NFL,QB,16,16,10,0,0,0,0,0,0,10,0,,0,0,0,0,0,60,3.8,"PB,AP-1,AP MVP-1,AP OPoY-1"
NewtCa00,Cam Newton,QB,2016,27,CAR,NFL,QB,15,14,5,0,0,0,0,0,0,5,1,,0,0,0,0,0,32,2.1,
NewtCa00,Cam Newton,QB,2017,28,CAR,NFL,QB,16,16,6,0,0,0,0,0,0,6,1,,0,0,0,0,0,38,2.4,
NewtCa00,Cam Newton,QB,2018,29,CAR,NFL,QB,14,14,4,0,0,0,0,0,0,4,0,,0,0,0,0,0,24,1.7,
NewtCa00,Cam Newton,QB,,,,,,,,,,,,,,,,,,,,,,,,,
NewtCa00,Cam Newton,QB,2020,31,NWE,NFL,QB,15,15,12,1,0,0,0,0,0,13,0,,0,0,0,0,0,78,5.2,
NewtCa00,Cam Newton,QB,2021,32,CAR,NFL,QB,8,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,3.8,
