player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
NewtCa00,Cam Newton,QB,2018,29,CAR,NFL,QB,14,14,101,488,36,270,2.7,218,2.2,7,14.4,0,0,0,0,0,,0,,,0,0,,0,,
NewtCa00,Cam Newton,QB,2019,30,CAR,NFL,QB,2,2,5,-2,0,-2,-0.4,0,0.0,0,,0,0,0,0,0,,0,,,0,0,,0,,
NewtCa00,Cam Newton,QB,2020,31,NWE,NFL,QB,15,15,137,592,55,411,3.0,181,1.3,4,34.3,2,2,35,2,17,8.5,18,9.0,8.5,0,0,0.0,0,158.3,
NewtCa00,Cam Newton,QB,2021,32,CAR,NFL,QB,8,5,47,230,20,147,3.1,83,1.8,5,9.4,0,0,0,0,0,,0,,,0,0,,0,,
