player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
WatsBe00,Ben Watson,TE,2004,24,1,TE,2,,94,,All 2004 Games
WatsBe00,Ben Watson,TE,2005,25,15,TE,66,,16,,All 2005 Games
WatsBe00,Ben Watson,TE,2006,26,13,TE,78,,12,,All 2006 Games
WatsBe00,Ben Watson,TE,2007,27,12,TE,76,,13,,All 2007 Games
WatsBe00,Ben Watson,TE,2008,28,14,TE,31,,34,,All 2008 Games
WatsBe00,Ben Watson,TE,2009,29,16,TE,70,,19,,All 2009 Games
WatsBe00,Ben Watson,TE,2010,30,16,TE,94,,13,,All 2010 Games
WatsBe00,Ben Watson,TE,2011,31,13,TE,53,,31,,All 2011 Games
WatsBe00,Ben Watson,TE,2012,32,16,TE,68,,24,,All 2012 Games
WatsBe00,Ben Watson,TE,2013,33,15,TE,35,,44,,All 2013 Games
WatsBe00,Ben Watson,TE,2014,34,16,TE,26,,48,,All 2014 Games
WatsBe00,Ben Watson,TE,2015,35,16,TE,117,29,8,44,All 2015 Games
WatsBe00,Ben Watson,TE,2017,37,16,TE,76,,16,,All 2017 Games
WatsBe00,Ben Watson,TE,2018,38,16,TE,52,,24,,All 2018 Games
WatsBe00,Ben Watson,TE,2019,39,10,TE,17,,59,,All 2019 Games
